length,bc,mergesort,stl_sort,speedup
32768,1387,80.0012928,0.003828,2.96102
32768,1388,80.00127195,0.00371859,2.92353
32768,1389,80.00324608,0.00371875,1.14561
32768,1390,80.0011663,0.00358351,3.07255
32768,1391,80.00126885,0.00405085,3.19254
32768,1392,80.00144287,0.00369765,2.56271
32768,1393,80.00129219,0.00355784,2.75333
32768,1394,80.00125078,0.00378596,3.02688
32768,1395,80.00129414,0.00370206,2.86064
32768,1396,80.00143304,0.0041484,2.89483
32768,1397,80.00138257,0.00397627,2.87599
32768,1398,80.0013532,0.00364222,2.69156
32768,1399,80.0012398,0.00389689,3.14315
32768,1400,80.00127662,0.00407334,3.19073
32768,1401,80.00135396,0.00380955,2.81364
32768,1402,80.00133843,0.00358447,2.67811
32768,1403,80.00127471,0.00366892,2.87825
32768,1404,80.00125974,0.00409721,3.25241
32768,1405,80.00131147,0.00367641,2.80326
32768,1406,80.0012554,0.00383741,3.05672
32768,1407,80.00126504,0.00384155,3.0367
32768,1408,80.00123881,0.00395973,3.19639
32768,1409,80.00133696,0.00405061,3.02972
32768,1410,80.00139843,0.00395866,2.83078
32768,1411,80.00144839,0.00472998,3.26568
32768,1412,80.00128431,0.00367354,2.86033
32768,1413,80.00127008,0.00369862,2.91211
32768,1414,80.0013527,0.00367165,2.71431
32768,1415,80.00135434,0.00365057,2.69545
32768,1416,80.00120824,0.00381065,3.15389
32768,1417,80.00135648,0.00414627,3.05663
32768,1418,80.00118437,0.00356518,3.0102
32768,1419,80.00128609,0.00376039,2.9239
32768,1420,80.00145592,0.00409137,2.81017
32768,1421,80.00135832,0.00381938,2.81184
32768,1422,80.00146456,0.00399414,2.72719
32768,1423,80.00152616,0.00399049,2.61472
32768,1424,80.00139657,0.00382031,2.7355
32768,1425,80.00146401,0.00412245,2.81587
32768,1426,80.00137247,0.0039964,2.91183
32768,1427,80.00122753,0.00396207,3.22768
32768,1428,80.0012975,0.00377989,2.91321
32768,1429,80.00157783,0.00399357,2.53106
32768,1430,80.00127308,0.00393517,3.09107
32768,1431,80.00140368,0.00380846,2.7132
32768,1432,80.00142417,0.00401426,2.81867
32768,1433,80.00131146,0.00390373,2.97664
32768,1434,80.00145433,0.00397774,2.7351
32768,1435,80.00143683,0.00377341,2.6262
32768,1436,80.001363,0.00388185,2.84803
32768,1437,80.0013541,0.00377127,2.78509
32768,1438,80.00132937,0.00394273,2.96585
32768,1439,80.0013937,0.0035588,2.55349
32768,1440,80.00131614,0.0038074,2.89285
32768,1441,80.00120254,0.00414433,3.44631
32768,1442,80.00135561,0.00387242,2.85659
32768,1443,80.00134795,0.00381752,2.83209
32768,1444,80.00138048,0.00402946,2.91889
32768,1445,80.00137182,0.00406674,2.96449
32768,1446,80.00141319,0.00403548,2.85559
32768,1447,80.0014559,0.00427964,2.93951
32768,1448,80.00140691,0.00400078,2.84367
32768,1449,80.00137601,0.00395959,2.8776
32768,1450,80.00134676,0.0040939,3.03981
32768,1451,80.00141252,0.00398335,2.82003
32768,1452,80.00133044,0.00394599,2.96592
32768,1453,80.00140247,0.0040854,2.913
32768,1454,80.00144879,0.00412227,2.84532
32768,1455,80.00135493,0.00386856,2.85517
32768,1456,80.00142324,0.00379294,2.66501
32768,1457,80.00145364,0.00393589,2.70762
32768,1458,80.00130557,0.00438734,3.36048
32768,1459,80.00136697,0.00399275,2.92088
32768,1460,80.00126502,0.00405552,3.20588
32768,1461,80.00143799,0.00411812,2.8638
32768,1462,80.00131996,0.00368415,2.7911
32768,1463,80.00139586,0.00392953,2.81514
32768,1464,80.00140823,0.00406615,2.88741
32768,1465,80.00147722,0.0041531,2.81143
32768,1466,80.00134149,0.00385313,2.87229
32768,1467,80.00139745,0.00368148,2.63444
32768,1468,80.00126795,0.00343742,2.711
32768,1469,80.0013734,0.00383403,2.79164
32768,1470,80.00131478,0.00368432,2.80224
32768,1471,80.00128615,0.00354398,2.75549
32768,1472,80.00120765,0.00399128,3.30501
32768,1473,80.0011752,0.00372199,3.16711
32768,1474,80.00138736,0.00354753,2.55703
32768,1475,80.00128092,0.00373402,2.91511
32768,1476,80.00117884,0.00355483,3.01553
32768,1477,80.00126865,0.00405622,3.19728
32768,1478,80.0012472,0.00376238,3.01667
32768,1479,80.00115375,0.00358274,3.10531
32768,1480,80.00120241,0.00350304,2.91334
32768,1481,80.0012939,0.00396611,3.06523
32768,1482,80.00120468,0.0035232,2.9246
32768,1483,80.00133547,0.00369459,2.7665
32768,1484,80.00118285,0.0034914,2.95169
32768,1485,80.00125479,0.00390203,3.10971
32768,1486,80.00135003,0.00358835,2.65799
32768,1487,80.00132876,0.00378041,2.84507
32768,1488,80.00127257,0.00355232,2.79145
32768,1489,80.0013238,0.00391882,2.96028
32768,1490,80.00126934,0.00348564,2.74601
32768,1491,80.0012254,0.00375663,3.06562
32768,1492,80.00120386,0.00354115,2.94149
32768,1493,80.00121248,0.0040161,3.31229
32768,1494,80.00134479,0.00363104,2.70007
32768,1495,80.00133287,0.00377576,2.83281
32768,1496,80.00128672,0.00345768,2.6872
32768,1497,80.001268,0.00401577,3.167
32768,1498,80.00110254,0.00367215,3.33065
32768,1499,80.00133213,0.00414816,3.11392
32768,1500,80.001336,0.00375445,2.81021
32768,1501,80.00122954,0.00375246,3.05193
32768,1502,80.00119406,0.00388147,3.25066
32768,1503,80.00141786,0.00394682,2.78366
32768,1504,80.00134,0.00363899,2.71565
32768,1505,80.00115959,0.00373753,3.22315
32768,1506,80.00114963,0.00356459,3.10064
32768,1507,80.0013104,0.00375841,2.86813
32768,1508,80.00122163,0.00379567,3.10706
32768,1509,80.00122001,0.00373929,3.06498
32768,1510,80.001238,0.00333488,2.69376
32768,1511,80.00120376,0.00385074,3.19894
32768,1512,80.00128978,0.00355585,2.75695
32768,1513,80.00136039,0.00405589,2.98142
32768,1514,80.00127845,0.0034404,2.69106
32768,1515,80.00123152,0.00393287,3.19351
32768,1516,80.00130807,0.00353333,2.70118
32768,1517,80.00144459,0.00384942,2.66471
32768,1518,80.00123641,0.00332452,2.68885
32768,1519,80.00371118,0.00415504,1.1196
32768,1520,80.00130657,0.00366861,2.80783
32768,1521,80.00123593,0.003165,2.56083
32768,1522,80.00125767,0.00354128,2.81575
32768,1523,80.00110873,0.0035772,3.22639
32768,1524,80.0011805,0.00340513,2.88448
32768,1525,80.00143669,0.00398191,2.77158
32768,1526,80.00125873,0.00337521,2.68145
32768,1527,80.00130597,0.00390595,2.99084
32768,1528,80.00115656,0.00368553,3.18662
32768,1529,80.00135483,0.00367711,2.71407
32768,1530,80.00132852,0.00387425,2.91622
32768,1531,80.00135403,0.00385141,2.8444
32768,1532,80.00134354,0.00377747,2.81157
32768,1533,80.00128461,0.00345567,2.69005
32768,1534,80.00128808,0.00386527,3.00079
32768,1535,80.00113459,0.00359168,3.16561
32768,1536,80.00123393,0.00390025,3.16084
32768,1537,80.00115549,0.0035964,3.11243
32768,1538,80.00122403,0.00388399,3.17312
32768,1539,80.00126871,0.00357675,2.81921
32768,1540,80.00119916,0.00405126,3.37841
32768,1541,80.00132449,0.00351006,2.65011
32768,1542,80.00123458,0.0036719,2.97421
32768,1543,80.00121604,0.0035625,2.92958
32768,1544,80.00440938,0.00359641,0.815627
32768,1545,80.00118045,0.00401811,3.40387
32768,1546,80.00120645,0.00371571,3.07987
32768,1547,80.00123465,0.00361641,2.9291
32768,1548,80.00128382,0.00373685,2.91072
32768,1549,80.00124258,0.00385555,3.10286
32768,1550,80.0012757,0.00337779,2.64778
32768,1551,80.00128304,0.00387176,3.01765
32768,1552,80.00118291,0.00360016,3.04346
32768,1553,80.00128706,0.00377831,2.93561
32768,1554,80.00111374,0.00351071,3.15219
32768,1555,80.00128068,0.0041915,3.27286
32768,1556,80.00127102,0.00348323,2.74051
32768,1557,80.00122448,0.00366073,2.98962
32768,1558,80.00133455,0.0037872,2.83781
32768,1559,80.00138117,0.0038087,2.7576
32768,1560,80.00135954,0.00367576,2.70368
32768,1561,80.00132527,0.00379647,2.86468
32768,1562,80.00118619,0.00380057,3.204
32768,1563,80.00134534,0.00405452,3.01374
32768,1564,80.00148601,0.00383156,2.57843
32768,1565,80.00127496,0.00353583,2.7733
32768,1566,80.00128132,0.00369209,2.88147
32768,1567,80.00129169,0.00376575,2.91538
32768,1568,80.00136014,0.00397918,2.92556
32768,1569,80.00132852,0.00389889,2.93475
32768,1570,80.00138757,0.00413196,2.97785
32768,1571,80.00508496,0.00360968,0.709874
32768,1572,80.0012584,0.00381195,3.02919
32768,1573,80.00128881,0.00420296,3.26112
32768,1574,80.00141377,0.00382977,2.70891
32768,1575,80.00136182,0.00390809,2.86975
32768,1576,80.00123657,0.00408175,3.30087
32768,1577,80.00137202,0.00363795,2.65152
32768,1578,80.00137001,0.0036131,2.63728
32768,1579,80.00140003,0.00378705,2.70498
32768,1580,80.00143297,0.00370971,2.58882
32768,1581,80.0013628,0.00367106,2.69377
32768,1582,80.00134968,0.00381101,2.82363
32768,1583,80.00122285,0.00394825,3.22873
32768,1584,80.00135394,0.00385716,2.84885
32768,1585,80.00141552,0.00376953,2.663
32768,1586,80.00130666,0.00382955,2.93079
32768,1587,80.00135357,0.00374076,2.76361
32768,1588,80.00136489,0.00389912,2.85673
32768,1589,80.00122688,0.00387522,3.15861
32768,1590,80.00132138,0.00371444,2.81104
32768,1591,80.00138613,0.00444658,3.2079
32768,1592,80.00125326,0.00379092,3.02484
32768,1593,80.00128166,0.00384378,2.99906
32768,1594,80.00154642,0.0036964,2.3903
32768,1595,80.00131346,0.0038448,2.92724
32768,1596,80.00133339,0.00396835,2.97614
32768,1597,80.00140293,0.00389203,2.77422
32768,1598,80.0013523,0.00389022,2.87674
32768,1599,80.00140168,0.00371321,2.6491
32768,1600,80.00138293,0.00371089,2.68334
32768,1601,80.00122186,0.00403203,3.2999
32768,1602,80.00142497,0.00384597,2.69898
32768,1603,80.0013558,0.00400509,2.95405
32768,1604,80.00127563,0.00403634,3.16419
32768,1605,80.00139817,0.00386923,2.76735
32768,1606,80.0012978,0.00357226,2.75255
32768,1607,80.00120573,0.00365229,3.02911
32768,1608,80.00133991,0.0039437,2.94325
32768,1609,80.00143189,0.00386361,2.69825
32768,1610,80.00121093,0.00371398,3.06705
32768,1611,80.00134281,0.00385462,2.87057
32768,1612,80.0013551,0.00360978,2.66384
32768,1613,80.00132833,0.00366809,2.76143
32768,1614,80.00128652,0.00400835,3.11566
32768,1615,80.00138341,0.00404208,2.92182
32768,1616,80.0013318,0.00378161,2.83947
32768,1617,80.0012839,0.00424359,3.30523
32768,1618,80.00140793,0.00408902,2.90428
32768,1619,80.00133442,0.00438962,3.28952
32768,1620,80.00120795,0.00402875,3.3352
32768,1621,80.00134365,0.00404341,3.00928
32768,1622,80.00132011,0.00368671,2.79274
32768,1623,80.00127019,0.00380304,2.99406
32768,1624,80.00123093,0.00382247,3.10534
32768,1625,80.00139037,0.00394988,2.84089
32768,1626,80.00125204,0.00368529,2.94344
32768,1627,80.00122999,0.00397586,3.23243
32768,1628,80.00132365,0.00423066,3.19621
32768,1629,80.00135544,0.00392475,2.89555
32768,1630,80.00125343,0.00387595,3.09227
32768,1631,80.00132732,0.00384709,2.89839
32768,1632,80.00133376,0.00364976,2.73645
32768,1633,80.0013321,0.00403636,3.03008
32768,1634,80.00129418,0.00392896,3.03588
32768,1635,80.00123798,0.00348493,2.81502
32768,1636,80.00121033,0.00376225,3.10844
32768,1637,80.00130546,0.00387659,2.96952
32768,1638,80.00130927,0.00360395,2.75264
32768,1639,80.00120209,0.00381109,3.17039
32768,1640,80.00131582,0.00402034,3.05538
32768,1641,80.00120169,0.00377976,3.14536
32768,1642,80.00142567,0.00386153,2.70856
32768,1643,80.0014459,0.00395394,2.73458
32768,1644,80.001262,0.00407327,3.22764
32768,1645,80.00126123,0.00379101,3.0058
32768,1646,80.00134207,0.00391991,2.92079
32768,1647,80.00129697,0.00399619,3.08118
32768,1648,80.00129425,0.00373518,2.88598
32768,1649,80.00132747,0.00389064,2.93086
32768,1650,80.00131495,0.00434403,3.30357
32768,1651,80.0013502,0.00392625,2.90789
32768,1652,80.00114083,0.00345244,3.02626
32768,1653,80.00124303,0.00378414,3.04427
32768,1654,80.00136308,0.00331426,2.43145
32768,1655,80.00121433,0.0039265,3.23347
32768,1656,80.00121352,0.00340135,2.80287
32768,1657,80.00126758,0.00364022,2.87179
32768,1658,80.00124719,0.0036557,2.93116
32768,1659,80.00134211,0.00381339,2.84135
32768,1660,80.00120095,0.00347439,2.89303
32768,1661,80.00120134,0.00363264,3.02382
32768,1662,80.00108772,0.00382771,3.51901
32768,1663,80.00122666,0.00359936,2.93429
32768,1664,80.0012428,0.00384004,3.08982
32768,1665,80.00121799,0.00369761,3.03583
32768,1666,80.0012366,0.00375707,3.03823
32768,1667,80.00129396,0.00337641,2.60936
32768,1668,80.00131426,0.00397589,3.02519
32768,1669,80.00129733,0.00342633,2.64106
32768,1670,80.00131594,0.00397671,3.02194
32768,1671,80.00126452,0.00362339,2.86542
32768,1672,80.00135443,0.00391057,2.88723
32768,1673,80.00138237,0.00386475,2.79574
32768,1674,80.00131474,0.0034793,2.64637
32768,1675,80.00121762,0.00374336,3.07431
32768,1676,80.00130315,0.00379832,2.91472
32768,1677,80.00143748,0.00388439,2.70222
32768,1678,80.00135971,0.00371115,2.72936
32768,1679,80.00132516,0.00351333,2.65125
32768,1680,80.00131176,0.00412384,3.14374
32768,1681,80.00117904,0.00338366,2.86984
32768,1682,80.0012662,0.00379458,2.99681
32768,1683,80.00114154,0.00359878,3.15256
32768,1684,80.00133648,0.00393107,2.94136
32768,1685,80.00126098,0.00357485,2.83498
32768,1686,80.00112758,0.00383543,3.40146
32768,1687,80.00118985,0.00357141,3.00156
32768,1688,80.00115958,0.00394862,3.40521
32768,1689,80.00129581,0.00390141,3.01079
32768,1690,80.00131072,0.0036481,2.78329
32768,1691,80.00127754,0.00346058,2.70878
32768,1692,80.00120053,0.00380839,3.17225
32768,1693,80.00133493,0.00353004,2.64437
32768,1694,80.00122957,0.00383699,3.1206
32768,1695,80.00133542,0.00343929,2.57543
32768,1696,80.00119942,0.00365419,3.04663
32768,1697,80.00124413,0.00408606,3.28428
32768,1698,80.0013469,0.00391408,2.90599
32768,1699,80.00121894,0.00377663,3.09829
32768,1700,80.00129912,0.00369301,2.84269
32768,1701,80.00126387,0.0035835,2.83534
32768,1702,80.00126166,0.00391804,3.10547
32768,1703,80.00117012,0.00377373,3.22508
32768,1704,80.00128352,0.00389991,3.03846
32768,1705,80.00126591,0.00393015,3.10462
32768,1706,80.0013989,0.00354233,2.53222
32768,1707,80.0011889,0.00372041,3.12929
32768,1708,80.0012042,0.0032958,2.73693
32768,1709,80.00127816,0.00364993,2.85562
32768,1710,80.00129143,0.00362658,2.80819
32768,1711,80.00133141,0.0041068,3.08456
32768,1712,80.00121981,0.00380795,3.12175
32768,1713,80.00119984,0.00380001,3.16709
32768,1714,80.00124882,0.00354003,2.83471
32768,1715,80.00125275,0.00372986,2.97735
32768,1716,80.00125923,0.00354027,2.81146
32768,1717,80.00121055,0.00391568,3.23463
32768,1718,80.00128676,0.00363698,2.82648
32768,1719,80.00126033,0.00369311,2.93028
32768,1720,80.00124224,0.00381692,3.07261
32768,1721,80.00127875,0.00429547,3.35911
32768,1722,80.00124208,0.00355643,2.86329
32768,1723,80.00124669,0.00384254,3.08218
32768,1724,80.00117491,0.00363063,3.09013
32768,1725,80.00141879,0.00382934,2.69902
32768,1726,80.00133712,0.00389299,2.91148
32768,1727,80.00127486,0.00381342,2.99125
32768,1728,80.001278,0.00352064,2.75481
32768,1729,80.00124184,0.00367437,2.9588
32768,1730,80.00130129,0.00420476,3.23122
32768,1731,80.00129502,0.00368572,2.84606
32768,1732,80.00118829,0.00368903,3.10449
32768,1733,80.00125112,0.00379094,3.03004
32768,1734,80.00134815,0.0039328,2.91719
32768,1735,80.00136122,0.00379373,2.78701
32768,1736,80.00130323,0.00420497,3.22656
32768,1737,80.00142894,0.00403344,2.82268
32768,1738,80.00138176,0.00380931,2.75686
32768,1739,80.00145602,0.00393459,2.70228
32768,1740,80.00128069,0.0039326,3.07068
32768,1741,80.0012536,0.00366864,2.92649
32768,1742,80.0012811,0.00368472,2.87621
32768,1743,80.00135277,0.00366269,2.70755
32768,1744,80.00130034,0.00382341,2.94032
32768,1745,80.00123932,0.00363955,2.93674
32768,1746,80.00135408,0.0040779,3.01157
32768,1747,80.00142349,0.00380941,2.6761
32768,1748,80.00128387,0.00331674,2.5834
32768,1749,80.00131125,0.00399528,3.04693
32768,1750,80.00129396,0.00357596,2.76357
32768,1751,80.00140791,0.00367512,2.61033
32768,1752,80.00126165,0.00408604,3.23866
32768,1753,80.00131472,0.00399766,3.04069
32768,1754,80.00147186,0.00408477,2.77525
32768,1755,80.0012912,0.00379216,2.93694
32768,1756,80.00131112,0.00384109,2.92964
32768,1757,80.00132318,0.00390892,2.95418
32768,1758,80.00130722,0.00371905,2.84501
32768,1759,80.00134795,0.00369301,2.73972
32768,1760,80.00140302,0.00382606,2.72702
32768,1761,80.00139992,0.00396331,2.83108
32768,1762,80.00136264,0.00370275,2.71733
32768,1763,80.00123516,0.00382439,3.09628
32768,1764,80.00127631,0.00396154,3.1039
32768,1765,80.00132396,0.00391997,2.96078
32768,1766,80.00117743,0.00392785,3.33594
32768,1767,80.0012971,0.00384757,2.96629
32768,1768,80.00127048,0.00351791,2.76895
32768,1769,80.00125873,0.00352191,2.79799
32768,1770,80.00130569,0.00407811,3.12334
32768,1771,80.00136193,0.00378524,2.77932
32768,1772,80.00135398,0.00407275,3.00799
32768,1773,80.00139299,0.00414043,2.97234
32768,1774,80.00144884,0.00402371,2.77719
32768,1775,80.00140417,0.00388799,2.76888
32768,1776,80.00130289,0.00385239,2.95681
32768,1777,80.00119716,0.00344322,2.87615
32768,1778,80.00128425,0.00390526,3.04088
32768,1779,80.00144402,0.00361947,2.50652
32768,1780,80.00133349,0.00363736,2.7277
32768,1781,80.00114226,0.00367357,3.21606
32768,1782,80.00121436,0.00347008,2.85754
32768,1783,80.00137646,0.00379639,2.75809
32768,1784,80.00141018,0.00356397,2.52732
32768,1785,80.00129872,0.00379689,2.92357
32768,1786,80.00126708,0.00368124,2.9053
32768,1787,80.00115076,0.00375959,3.26704
32768,1788,80.00139882,0.00380971,2.72351
32768,1789,80.00140003,0.00386277,2.75906
32768,1790,80.00131002,0.00362176,2.76466
32768,1791,80.00127011,0.00365242,2.87567
32768,1792,80.00123483,0.00388875,3.14923
32768,1793,80.0013079,0.00369238,2.82314
32768,1794,80.00124438,0.00407323,3.2733
32768,1795,80.00137366,0.00443298,3.22713
32768,1796,80.00139854,0.00388504,2.77793
32768,1797,80.00130139,0.00399665,3.07107
32768,1798,80.00132021,0.00388047,2.93928
32768,1799,80.00142056,0.00369709,2.60257
32768,1800,80.00135862,0.00381581,2.80859
32768,1801,80.00133516,0.00378545,2.8352
32768,1802,80.0013085,0.00383694,2.93232
32768,1803,80.00127361,0.00399854,3.13954
32768,1804,80.00132468,0.00393456,2.97019
32768,1805,80.00118979,0.00368533,3.09747
32768,1806,80.00135337,0.00389358,2.87695
32768,1807,80.00129468,0.00365557,2.82354
32768,1808,80.00124742,0.00361487,2.89787
32768,1809,80.00128851,0.00395164,3.06683
32768,1810,80.00133708,0.00333928,2.49745
32768,1811,80.00118304,0.00388389,3.28298
32768,1812,80.0013312,0.00384222,2.88628
32768,1813,80.00143437,0.00404958,2.82324
32768,1814,80.00128666,0.00421621,3.27687
32768,1815,80.001327,0.00344677,2.59741
32768,1816,80.00123021,0.003746,3.04502
32768,1817,80.00127618,0.00324459,2.54242
32768,1818,80.00131485,0.00372033,2.82948
32768,1819,80.00104831,0.00341671,3.25925
32768,1820,80.00125327,0.00366059,2.92084
32768,1821,80.00119159,0.0036648,3.07556
32768,1822,80.00130711,0.00381094,2.91556
32768,1823,80.00130179,0.00409748,3.14758
32768,1824,80.00133058,0.00381602,2.86794
32768,1825,80.00145517,0.00355915,2.44586
32768,1826,80.00126947,0.00348303,2.74369
32768,1827,80.0012179,0.00368041,3.02192
32768,1828,80.00135304,0.00377644,2.79107
32768,1829,80.00135635,0.00360566,2.65836
32768,1830,80.00133612,0.00422999,3.16588
32768,1831,80.00130087,0.00375868,2.88937
32768,1832,80.00135223,0.00396174,2.92977
32768,1833,80.00120713,0.00381385,3.15944
32768,1834,80.00137781,0.00353765,2.56759
32768,1835,80.00121298,0.00407651,3.36073
32768,1836,80.00121758,0.00394462,3.23972
32768,1837,80.00131374,0.00352045,2.67973
32768,1838,80.00130586,0.0040157,3.07514
32768,1839,80.00135692,0.00368886,2.71855
32768,1840,80.00131965,0.00377517,2.86074
32768,1841,80.00142453,0.00372779,2.61686
32768,1842,80.00124251,0.00416016,3.34819
32768,1843,80.00127592,0.00412707,3.23459
32768,1844,80.00141228,0.00401383,2.8421
32768,1845,80.00139337,0.00413078,2.9646
32768,1846,80.00139696,0.00399955,2.86304
32768,1847,80.00132191,0.00383136,2.89835
32768,1848,80.00139851,0.00398283,2.8479
32768,1849,80.00134788,0.00415027,3.0791
32768,1850,80.00135295,0.00384881,2.84475
32768,1851,80.00127528,0.00419754,3.29145
32768,1852,80.00146008,0.0041609,2.84978
32768,1853,80.00132644,0.00387797,2.9236
32768,1854,80.00130488,0.00380218,2.91382
32768,1855,80.00132765,0.00379304,2.85695
32768,1856,80.00131343,0.00391864,2.98351
32768,1857,80.00136892,0.00414453,3.02758
32768,1858,80.00135558,0.00400987,2.95804
32768,1859,80.00140012,0.00414605,2.96121
32768,1860,80.00135126,0.00453725,3.35779
32768,1861,80.00129007,0.00406327,3.14966
32768,1862,80.00141526,0.00389004,2.74864
32768,1863,80.00135122,0.00395152,2.9244
32768,1864,80.00133103,0.00387789,2.91345
32768,1865,80.00143797,0.00402448,2.79873
32768,1866,80.00131102,0.0040527,3.09127
32768,1867,80.00126895,0.00423736,3.33927
32768,1868,80.00136734,0.00441667,3.23012
32768,1869,80.0014449,0.00409027,2.83082
32768,1870,80.00137997,0.00408184,2.95792
32768,1871,80.0013526,0.0042323,3.129
32768,1872,80.00132695,0.00424298,3.19753
32768,1873,80.00132847,0.00423259,3.18606
32768,1874,80.00143571,0.00402656,2.80457
32768,1875,80.0014386,0.0041071,2.85493
32768,1876,80.00147945,0.00416437,2.8148
32768,1877,80.00136676,0.00397781,2.9104
32768,1878,80.00134442,0.00405988,3.0198
32768,1879,80.00142627,0.00414703,2.90761
32768,1880,80.00118851,0.00415197,3.49343
32768,1881,80.00127313,0.0040641,3.19221
32768,1882,80.00139504,0.0039782,2.85167
32768,1883,80.0014102,0.00410473,2.91075
32768,1884,80.00144321,0.00402214,2.78695
32768,1885,80.00134191,0.00376621,2.8066
32768,1886,80.00136079,0.0038677,2.84225
32768,1887,80.00137304,0.0036421,2.65258
32768,1888,80.00122006,0.00394499,3.23343
32768,1889,80.00128723,0.00351051,2.72718
32768,1890,80.00143134,0.0035996,2.51485
32768,1891,80.00129989,0.00369663,2.84379
32768,1892,80.00124403,0.00373147,2.99951
32768,1893,80.00125853,0.00363967,2.892
32768,1894,80.00121912,0.00369614,3.03182
32768,1895,80.00126566,0.00350025,2.76556
32768,1896,80.0012955,0.00351558,2.71368
32768,1897,80.00124561,0.00365921,2.93768
32768,1898,80.00116847,0.00374373,3.20396
32768,1899,80.00127314,0.00368398,2.89362
32768,1900,80.00137654,0.00394651,2.86698
32768,1901,80.00132439,0.00397701,3.00289
32768,1902,80.00134122,0.00368109,2.74458
32768,1903,80.00128765,0.00368144,2.85903
32768,1904,80.00139891,0.00388804,2.77934
32768,1905,80.00137141,0.00391139,2.8521
32768,1906,80.00136956,0.00386793,2.82421
32768,1907,80.00120856,0.00408354,3.37884
32768,1908,80.00133615,0.00398479,2.9823
32768,1909,80.00140426,0.00384989,2.74158
32768,1910,80.00123391,0.00385223,3.12197
32768,1911,80.00141221,0.0039269,2.78069
32768,1912,80.00139676,0.00371914,2.66268
32768,1913,80.00130959,0.00433403,3.30945
32768,1914,80.00129088,0.00391185,3.03037
32768,1915,80.00135115,0.00373859,2.76696
32768,1916,80.00142061,0.00395867,2.7866
32768,1917,80.00133201,0.00390629,2.93263
32768,1918,80.00137362,0.00393414,2.86406
32768,1919,80.00136866,0.0037855,2.76586
32768,1920,80.00126341,0.00391087,3.09548
32768,1921,80.00133971,0.00367645,2.74422
32768,1922,80.00141017,0.00392038,2.78007
32768,1923,80.00136281,0.00365859,2.68459
32768,1924,80.00129217,0.00374701,2.89979
32768,1925,80.00132232,0.00387834,2.93298
32768,1926,80.00125459,0.00382868,3.05175
32768,1927,80.00130204,0.00423883,3.25554
32768,1928,80.00129662,0.00360536,2.78058
32768,1929,80.00121441,0.00357155,2.94096
32768,1930,80.00134078,0.00375675,2.80192
32768,1931,80.00131305,0.00387633,2.95215
32768,1932,80.00144385,0.00380666,2.63647
32768,1933,80.00140125,0.0038829,2.77102
32768,1934,80.00130848,0.00374227,2.86001
32768,1935,80.00139818,0.0037316,2.66889
32768,1936,80.00136764,0.00372206,2.72153
32768,1937,80.00134214,0.0038762,2.88808
32768,1938,80.00135435,0.00403781,2.98136
32768,1939,80.00141214,0.00379848,2.68987
32768,1940,80.00119235,0.0037118,3.11301
32768,1941,80.00131777,0.00398067,3.02077
32768,1942,80.00133561,0.00392718,2.94037
32768,1943,80.00128681,0.00408753,3.17648
32768,1944,80.00132243,0.00408081,3.08583
32768,1945,80.00140474,0.00431553,3.07212
